Average Duration,Standard Deviation
0.06033333333333333,0.06127074811982794
Average Duration,Standard Deviation
0.060524271844660193,0.061003078811399256
Average Duration,Standard Deviation
0.06275,0.06477531432693975
Average Duration,Standard Deviation
0.0643047619047619,0.0663873372621077
Average Duration,Standard Deviation
0.06426415094339621,0.06607475781647269
Average Duration,Standard Deviation
0.06415887850467289,0.06577420304084373
Average Duration,Standard Deviation
0.06432407407407406,0.06549128139651474
Average Duration,Standard Deviation
0.06389908256880733,0.0653396131380488
Average Duration,Standard Deviation
0.06551818181818181,0.06720264223947554
Average Duration,Standard Deviation
0.06563963963963963,0.06691136974888454
Average Duration,Standard Deviation
0.06891071428571428,0.07499899446604845
Average Duration,Standard Deviation
0.06871681415929203,0.0746945957726396
Average Duration,Standard Deviation
0.06833333333333333,0.0744779099084251
Average Duration,Standard Deviation
0.06815652173913042,0.07417741262961011
Average Duration,Standard Deviation
0.06786206896551723,0.07392446011041226
Average Duration,Standard Deviation
0.06805128205128204,0.07363607047109942
Average Duration,Standard Deviation
0.06809322033898303,0.07332479258936561
Average Duration,Standard Deviation
0.06899999999999999,0.07367747110141036
Average Duration,Standard Deviation
0.07232499999999999,0.08184590831760213
Average Duration,Standard Deviation
0.07407438016528925,0.08372950991871012
Average Duration,Standard Deviation
0.07474590163934426,0.08371218857484448
Average Duration,Standard Deviation
0.07547967479674796,0.08376422093493936
Average Duration,Standard Deviation
0.07616129032258064,0.08376757274444782
Average Duration,Standard Deviation
0.07694399999999998,0.08388585616181074
Average Duration,Standard Deviation
0.07753174603174602,0.08381031933545001
Average Duration,Standard Deviation
0.07808661417322833,0.08371173104952395
Average Duration,Standard Deviation
0.07896093749999998,0.08396422250947778
Average Duration,Standard Deviation
0.07958914728682169,0.08393958813254941
Average Duration,Standard Deviation
0.0804153846153846,0.08414107060950445
Average Duration,Standard Deviation
0.08119083969465647,0.08428433470339641
Average Duration,Standard Deviation
0.08191666666666664,0.08437443976619098
Average Duration,Standard Deviation
0.08263157894736839,0.0844569983286161
Average Duration,Standard Deviation
0.08349999999999998,0.08473521092290534
Average Duration,Standard Deviation
0.08425185185185183,0.08486823936035319
Average Duration,Standard Deviation
0.08497794117647056,0.08497546937652802
Average Duration,Standard Deviation
0.08566423357664231,0.0850422202891709
Average Duration,Standard Deviation
0.08624637681159418,0.08500705951879485
Average Duration,Standard Deviation
0.08838129496402876,0.08833572288656168
Average Duration,Standard Deviation
0.08894999999999997,0.08827467886416485
Average Duration,Standard Deviation
0.09283687943262409,0.09925850083204552
Average Duration,Standard Deviation
0.0928239436619718,0.09890850084485715
Average Duration,Standard Deviation
0.09279020979020976,0.09856287994348174
Average Duration,Standard Deviation
0.09272916666666663,0.09822276401897771
Average Duration,Standard Deviation
0.0932275862068965,0.09806604001650336
Average Duration,Standard Deviation
0.09317123287671229,0.09773197620253375
Average Duration,Standard Deviation
0.09320408163265304,0.09739979597231774
Average Duration,Standard Deviation
0.0932432432432432,0.09707134612299362
Average Duration,Standard Deviation
0.09885234899328856,0.118389153312282
Average Duration,Standard Deviation
0.1003333333333333,0.11937066455187205
Average Duration,Standard Deviation
0.10140397350993374,0.11969515245253277
Average Duration,Standard Deviation
0.10295394736842102,0.12081158333797638
Average Duration,Standard Deviation
0.10488888888888885,0.12275639064900314
Average Duration,Standard Deviation
0.10555844155844152,0.12263714755818332
Average Duration,Standard Deviation
0.10599999999999996,0.12236365684356215
Average Duration,Standard Deviation
0.10652564102564097,0.12214626838753345
Average Duration,Standard Deviation
0.10781528662420377,0.12281749816492399
Average Duration,Standard Deviation
0.10893670886075944,0.12323193546432003
Average Duration,Standard Deviation
0.10898742138364775,0.12284545628995236
Average Duration,Standard Deviation
0.10904374999999995,0.12246302232077041
Average Duration,Standard Deviation
0.1798819875776397,0.9043190731556358
Average Duration,Standard Deviation
0.21808641975308637,1.0235902705254396
Average Duration,Standard Deviation
0.21989570552147233,1.020705401538575
Average Duration,Standard Deviation
0.22176219512195117,1.0178677190327043
Average Duration,Standard Deviation
0.22364242424242423,1.0150642132338539
Average Duration,Standard Deviation
0.22568072289156624,1.0123408102681712
Average Duration,Standard Deviation
0.22774251497005985,1.009654817187104
Average Duration,Standard Deviation
0.22682142857142853,1.0067157784540957
Average Duration,Standard Deviation
0.2259289940828402,1.003799560215254
Average Duration,Standard Deviation
0.2250176470588235,1.0009129742597618
Average Duration,Standard Deviation
0.22422222222222218,0.9980359237037759
Average Duration,Standard Deviation
0.22336046511627902,0.9951942303447161
Average Duration,Standard Deviation
0.22509248554913291,0.9925737331422186
Average Duration,Standard Deviation
0.2242126436781609,0.9897850548390122
Average Duration,Standard Deviation
0.2233257142857143,0.9870223862978295
Average Duration,Standard Deviation
0.22253977272727274,0.9842692655236647
Average Duration,Standard Deviation
0.2217683615819209,0.9815382586141534
Average Duration,Standard Deviation
0.22090449438202245,0.9788447196878062
Average Duration,Standard Deviation
0.2199776536312849,0.9761850094551738
Average Duration,Standard Deviation
0.26089999999999997,1.116872130848768
Average Duration,Standard Deviation
0.2639613259668508,1.1145396064814932
Average Duration,Standard Deviation
0.2629725274725275,1.1115530736357113
Average Duration,Standard Deviation
0.26302185792349725,1.108512082827065
Average Duration,Standard Deviation
0.26185326086956523,1.1056087420168808
Average Duration,Standard Deviation
0.2609783783783784,1.1026804244437394
Average Duration,Standard Deviation
0.2599086021505376,1.099808491262404
Average Duration,Standard Deviation
0.2588609625668449,1.0969569390468972
Average Duration,Standard Deviation
0.25789361702127656,1.0941155805381255
Average Duration,Standard Deviation
0.25669841269841265,1.0913403045649195
Average Duration,Standard Deviation
0.25542105263157894,1.0886062173251136
Average Duration,Standard Deviation
0.25485340314136123,1.085780916393657
Average Duration,Standard Deviation
0.2542708333333333,1.0829795990996196
Average Duration,Standard Deviation
0.25524352331606215,1.0802543923055157
Average Duration,Standard Deviation
0.2564072164948453,1.0775879107101878
Average Duration,Standard Deviation
0.25585641025641026,1.0748486929402294
Average Duration,Standard Deviation
0.2568469387755102,1.072192450095434
Average Duration,Standard Deviation
0.2588020304568528,1.0698178916124705
Average Duration,Standard Deviation
0.2598888888888889,1.067221942485727
Average Duration,Standard Deviation
0.26464321608040203,1.0666371276832958
Average Duration,Standard Deviation
0.57445,4.49801007307676
Average Duration,Standard Deviation
0.5932388059701492,4.494668094120526
Average Duration,Standard Deviation
0.5907079207920791,4.483672451497043
Average Duration,Standard Deviation
0.5882266009852216,4.472754322499747
Average Duration,Standard Deviation
0.625014705882353,4.492460119606442
Average Duration,Standard Deviation
0.6726341463414633,4.532807170687819
Average Duration,Standard Deviation
1.548504854368932,13.330875749551357
